U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,Prop_theta_0,Prop_isEnable,delta_e,delta_r,theta_1c_diff,theta_1s_diff,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
35,0.217047816712215,-0.0116968036003237,0.0186360393554847,-0.020974152191531,0.0371857070633072,-0.00461064730150214,3.24100085796224,3.17304078144283,0.0935610884396122,1,0.436332312998582,-0.259457145896649,0.0174532925199433,0.0318439449006412,5.56999105906682,4.33521923798467,0.0177330741486488,0.00599119954074738,-0.0297967371558151,0.0168403345403879,-0.0515997277365455,-0.0286122469515759,275252.012140426,269558.707463303,13393.3146713015,558204.034275031
36,0.215867329646327,-0.0121326710080657,0.0184365787724504,-0.0199024089924102,0.0359744447027183,-0.00478179378999304,3.18722449990755,3.04474104975835,0,1,0.436332312998582,-0.243165968460221,0.0174532925199433,0.0309629031335645,5.38522742345397,4.1566294829659,0.017900615580324,0.00410440935468599,-0.0284311930785287,0.0165574669591422,-0.0515184039867157,-0.0278590732678533,275203.478593322,264041.081518103,13473.2527305394,552717.812841965
37,0.215017745618516,-0.0140231558916707,0.024982781978511,-0.0193818483634095,0.0339849590121822,-0.00560513108484415,3.02931119769066,3.03145439538061,0,1,0.436332312998582,-0.290748689214846,0.0174532925199433,0.0434335494734204,5.17838287294974,4.0548703638408,0.0174550623972737,0.0155707935163169,-0.0278716482951664,0.0168932234283659,-0.0641411275659753,-0.0268578415636412,267145.607103991,266843.509683665,13522.455165338,547511.571952994
38,0.213750970890377,-0.0164797053867405,0.0288655279961194,-0.0183440515876569,0.0322484349027703,-0.00695411969691267,2.97726459081235,2.91906440221441,0.00173209845096106,1,0.436332312998582,-0.318234305485337,0.0174532925199433,0.0509066369402333,5.00513589956556,3.88747588912769,0.0176155784532516,0.0213880245910372,-0.0269286505004201,0.0166027972835788,-0.0716499506367736,-0.0257857624682548,266933.067083039,262203.941560046,13546.7615548976,542683.770197983
39,0.211675605690803,-0.0186814453593403,0.0334958117731719,-0.0167866450699946,0.0329827989802369,-0.00861770304184099,2.88237054291693,2.85411919118037,0.112308275260242,1,0.436332312998582,-0.345701122190416,0.0174532925199433,0.0599194621485764,4.82052003525356,3.750791144858,0.0174659658967409,0.0286307317577656,-0.0259866165659253,0.0165596741260387,-0.0810838064038129,-0.0245593799613528,263366.45298122,260930.130922639,13878.6716208584,538175.255524718
40,0.210939175297024,-0.0176274469976622,0.0292036115464971,-0.0155772721345002,0.0309350292093019,-0.00814212108118522,2.84905183813862,2.73741615723557,0.108021126786126,1,0.436332312998582,-0.292791151519923,0.0174532925199433,0.0520207467909865,4.66229150788949,3.57989438798082,0.0176713660690072,0.0198031139455245,-0.0246629088956914,0.0162682181343968,-0.0743031344053859,-0.0235695244518923,264369.967342548,255803.900411539,13852.2899195467,534026.157673634
41,0.209390956568273,-0.0200374695734104,0.0335733795877479,-0.0142033246288428,0.0299811115969405,-0.00966989859562802,2.77767217502937,2.66450722758734,0.112891190607799,1,0.436332312998582,-0.316319001722171,0.0174532925199433,0.0602922120418709,4.49546947266649,3.44014035734664,0.0176467819601183,0.0263311565395002,-0.0235842587313434,0.0161342469787192,-0.0828568374494539,-0.0225138339646972,262388.025315345,253768.360899934,13990.5537901876,530146.940005466
42,0.207739508729898,-0.022443383709567,0.0391821365343427,-0.0128123347559216,0.0292428514017978,-0.0114978566703181,2.67043592602183,2.63335060392034,0.122422270139368,1,0.436332312998582,-0.344729397397794,0.0174532925199433,0.0707762789208318,4.31964603116677,3.33312295048542,0.0173532018485763,0.0352265705389071,-0.022524155346682,0.01625269693677,-0.0937657673860796,-0.0215358710736214,257635.297081064,254675.679958556,14237.3363256471,526548.313365267
43,0.206711502064882,-0.0258968547638515,0.0430461720655962,-0.0115771457230296,0.0261061271642927,-0.0134076067164361,2.65953027988823,2.51457034593793,0.109037503720439,1,0.436332312998582,-0.364757328187725,0.0174532925199433,0.0785398163397448,4.18694519418063,3.16475779390463,0.0177270903930113,0.040693543530267,-0.0214972243452371,0.0157572088090757,-0.101164583323241,-0.0204005598840682,260037.541225132,249175.904203763,14035.5788417331,523249.024270629
44,0.20535187815932,-0.0193744443036072,0.0306676453349104,-0.00944488891274016,0.0290187535869714,-0.00985317366357828,2.58243012491767,2.46042178257297,0.138497663063693,1,0.436332312998582,-0.249216937947883,0.0174532925199433,0.0546167215554061,4.0302388188575,3.04635379665625,0.0174728669483895,0.0171768910051918,-0.0196140007960642,0.015881698418857,-0.0807954373882655,-0.019526258517242,257373.961421867,248254.108470898,14750.4637938773,520378.533686642
45,0.204848608920116,-0.0226650306017881,0.0352627935329273,-0.00862527395476591,0.0249651816666581,-0.0116958595781038,2.54388207482558,2.38166201927038,0.124065017749774,1,0.436332312998582,-0.275034288498555,0.0174532925199433,0.0638812114075162,3.89986570474152,2.91435825894623,0.017638354477333,0.0244502303072444,-0.0188270894597092,0.0156226547399217,-0.0896080346732163,-0.0184895955306359,257572.23467409,245538.639219317,14434.7172853263,517545.591178733
46,0.202979207822335,-0.0214340647612199,0.0353556480605672,-0.00478173493302178,0.0249896073576448,-0.0115033088631753,2.41223698833502,2.39586087175173,0.142285754654605,1,0.436332312998582,-0.256714104811914,0.0136564152601374,0.0635133731780879,3.73105110652941,2.85994184432401,0.0170060125194566,0.0237703685670101,-0.0137706443464481,0.0160853951747942,-0.0910238194374568,-0.0140099068599251,250736.424439357,249398.653020549,14957.9731661582,515093.050626065
47,0.205892230047032,-0.0201443461423833,0.0353987806972766,-0.00366035346361595,0.0138661403423815,-0.0100503041922027,2.28076002773185,2.43568117790824,0,1,0.436332312998582,-0.241913970189118,0.00731089139408721,0.0640162569291881,3.57743940683576,2.83813155322732,0.0164225924192351,0.0259870048432662,-0.00774653080376282,0.0168380960510692,-0.0910765404211937,-0.00779197509148483,244118.572013848,255311.302515552,14127.4835569987,513557.358086398
48,0.201793074530394,-0.0270789935451455,0.0427243339205126,-0.00194701855614434,0.0177033975343836,-0.0145511696135372,2.33224432923107,2.26433798254314,0.121122389032186,1,0.436332312998582,-0.287434860957866,0.0119015844600402,0.0785398163397448,3.49665616835928,2.63976365334955,0.0172050780714049,0.0350555429650425,-0.010384091134772,0.0156866666879452,-0.10551300080638,-0.0104210605314999,250555.232992433,245494.641540139,14557.1728808858,510607.047413457
