U,theta_0,theta_diff,theta_1c,theta_1s,theta,phi,v_i1,v_i2,v_01,v_02,beta_01,beta_1c1,beta_1s1,beta_02,beta_1c2,beta_1s2,power_total_LowerRotor,power_total_UpperRotor,power_total_Prop,power_total
133.499005964215,1.41501119048975,-0.00115213053698763,-0.00536835432337466,-1.4838284603952,-0.317340583170157,-0.00503694104248364,2.88078935313181,2.84070095532125,2.95137473998277,2.84072015614296,0.0703522521036093,0.339441597010753,-0.251982520793807,0.0694919193668137,0.346444380760092,-0.247664272682719,697843.886398725,687617.401997186,26540.3804847149,1412001.66888063
133.598409542744,1.41895412398013,-0.00114985471961689,-0.00538144933126367,-1.48891002572114,-0.317964071637189,-0.00503689081798634,2.88302843876139,2.8430242826997,2.9534933025484,2.84304333509783,0.0704585473164113,0.340917771880954,-0.252882077148709,0.0695996700280931,0.347920895314135,-0.248556613247978,698975.881891622,688754.842209199,26561.9917369538,1414292.71583777
133.697813121272,1.42291606049656,-0.00114752380560923,-0.00539436982226607,-1.49401642821545,-0.318591735120629,-0.0050365454172086,2.8852776843935,2.84536035477351,2.95562334431855,2.84537926071819,0.0705651103159976,0.342403234474014,-0.25378675504006,0.0697077412956882,0.349406355069226,-0.249454216069695,700112.057093345,689897.127501639,26583.6190749779,1416592.80366996
133.797216699801,1.42689707274966,-0.00114513743640336,-0.00540710978492301,-1.4991477601707,-0.319223597564835,-0.00503590027239381,2.8875371417849,2.84770924267669,2.95776491983853,2.84772800411739,0.0706719412225354,0.343898029284742,-0.254696575865292,0.0698161336458354,0.350900799295002,-0.250357107021589,701252.439575842,691044.29345558,26605.2624987869,1418901.99553021
133.89662027833,1.43089723131649,-0.00114269527536609,-0.00541966310490512,-1.50430411100441,-0.319859682641123,-0.00503495085659536,2.88980686235401,2.85007101605645,2.95991808330342,2.85008963492226,0.0707790401116172,0.34540219987243,-0.255611560429854,0.0699248474914654,0.352404266326343,-0.251265311489648,702397.05696226,692196.375510835,26626.9220083811,1421220.35448148
133.996023856859,1.43491660535734,-0.00114019691281988,-0.00543202343166787,-1.50948556813938,-0.320500013576467,-0.00503369233829613,2.89208689600284,2.85244574702009,2.96208288746167,2.85246422521992,0.070886407001045,0.346915789237336,-0.256531729132235,0.070033883249465,0.353916793662148,-0.252178854497936,703545.936696213,693353.409833479,26648.5976037603,1423547.94413345
134.095427435388,1.43895526122238,-0.00113764202328463,-0.00544418439416091,-1.51469221526897,-0.321144613390436,-0.00503212015442091,2.89437729307821,2.85483350358541,2.9642593854374,2.85485184300826,0.0709940418698069,0.348438839093382,-0.257457101598021,0.0701432412264286,0.355438417697357,-0.253097760442469,704699.106417101,694515.431869932,26670.2892849246,1425884.82757196
134.194831013917,1.44301326344206,-0.00113503023692402,-0.00545613942079195,-1.51992413357794,-0.321793504667825,-0.00503022954302932,2.89667810269564,2.85723435495907,2.96644762916339,2.85725255747429,0.071101944639985,0.349971390390644,-0.258387696936762,0.0702529217094566,0.356969173869303,-0.254022053268234,705856.593634969,695682.47751028,26691.997051874,1428231.06819712
134.294234592445,1.44709067415778,-0.00113236119762293,-0.00546788181823137,-1.52518140102923,-0.322446709633724,-0.00502801575555371,2.89898937344247,2.85964836909248,2.96864767003146,2.85966643655,0.0712101151828645,0.351513483019941,-0.259323533591346,0.0703629249230439,0.358509096531973,-0.254951756355803,707018.42586315,696854.582547176,26713.7209046084,1430586.72931493
134.393638170974,1.45118755312819,-0.0011296345521377,-0.00547940475459954,-1.53046409236434,-0.323104250116579,-0.00502547401805838,2.9013111532055,2.8620756130915,2.97085955872696,2.86209354732207,0.0713185533161313,0.353065155819018,-0.260264629337653,0.0704732510354588,0.360058218930304,-0.255886892514939,708184.6305822,698031.782764425,26735.4608431279,1432951.87418975
134.493041749503,1.45530395766309,-0.00112684994746941,-0.00549070125394151,-1.53577227901414,-0.323766147523629,-0.00502259952274505,2.90364348908792,2.86451615327815,2.97308334514527,2.86453395609358,0.0714272588020088,0.354626446541322,-0.26121100126526,0.0705839001590764,0.361616573161038,-0.256827483964569,709355.235221129,699214.113948741,26757.2168674325,1435326.5660373
134.592445328032,1.45943994249348,-0.00112400703692211,-0.00550176420317207,-1.54110602893037,-0.324432422832455,-0.00501938745043406,2.90598642747247,2.8669700549076,2.97531907844756,2.86698772810097,0.0715362313469138,0.356197391789806,-0.262162665741628,0.0706948723449121,0.363184190124334,-0.257773552301179,710530.267166654,700401.611825576,26778.9889775221,1437710.86796975
134.691848906561,1.46359555972745,-0.00112110547243132,-0.0055125863396579,-1.54646540652223,-0.325103096552993,-0.00501583294445555,2.90834001386397,2.86943738243858,2.97756680690636,2.86945492778449,0.0716454705983401,0.357778026998003,-0.263119638397951,0.0708061675859573,0.364761099482317,-0.258725118480654,711709.753727058,701594.312113531,26800.7771733968,1440104.84301399
134.791252485089,1.46777085873248,-0.00111814491222808,-0.00552316026006802,-1.55185047250589,-0.325778188727845,-0.00501193113852268,2.91070429295464,2.87191819916465,2.97982657796255,2.87193561841944,0.0717549761455056,0.359368386369731,-0.264081934097293,0.0709177858113452,0.366347329620928,-0.259682202792078,712893.722147091,702792.250446713,26822.5814550566,1442508.55404886
134.890656063618,1.47196588605661,-0.00111512501563511,-0.00553347841187808,-1.55726128379633,-0.326457718894553,-0.00500767713978439,2.91307930852193,2.874412567398,2.98209843812394,2.87442986229995,0.0718647475162404,0.360968502841552,-0.265049566910918,0.0710297268876152,0.367942907597535,-0.260644824831007,714082.199578881,703995.46240633,26844.4018225014,1444922.06380771
134.990059642147,1.47618068533364,-0.00111204544562699,-0.0055435330952665,-1.56269789338378,-0.327141706072475,-0.00500306603887525,2.91546510341871,2.87692054831196,2.98438243295071,2.87693772058153,0.0719747841763851,0.362578408035234,-0.266022550091835,0.0711419906159327,0.369547859100779,-0.261613003475337,715275.213079342,705203.983486266,26866.2382757314,1447345.43484134
135.089463220676,1.48041529719227,-0.00110890586850033,-0.00555331646124906,-1.56816035021339,-0.327830168739825,-0.0049980929100243,2.9178617195298,2.87944220191072,2.98667860700916,2.87945925325075,0.0720850855282235,0.364198132212807,-0.267000896048785,0.0712545767307862,0.371162208404822,-0.262586756859524,716472.789597369,706417.849082726,26888.0908147463,1449778.72949484
135.188866799205,1.48466975916412,-0.00110570595402011,-0.00556282051049997,-1.57364869906377,-0.328523124812052,-0.00499275281286735,2.92026919773361,2.8819775869774,2.98898700383013,2.88199451907332,0.0721956509090838,0.365827704230836,-0.267984616320004,0.071367484898449,0.372785978324208,-0.263566102348852,717674.955962501,707637.094479564,26909.9594395464,1452222.00988161
135.288270377734,1.48894410559068,-0.00110244537565191,-0.00557203709237423,-1.57916298042421,-0.329220591620117,-0.00498704079463756,2.92268757786475,2.88452676101817,2.9913076658683,2.8845435755382,0.072306479589962,0.367467151494044,-0.268973721546687,0.0714807147153897,0.374419190168395,-0.264551056513403,718881.738873615,708861.75483254,26931.8441501315,1454675.33785629
135.387673956262,1.49323836753251,-0.00109912381050725,-0.00558095790356724,-1.58470323037481,-0.32992258588811,-0.00498095189137792,2.92511689867241,2.88708978021757,2.99364063445739,2.88710647881295,0.0724175707741129,0.369116499910007,-0.269968221447002,0.0715942657068962,0.376061863696539,-0.265541635102343,720093.164886657,710091.865155895,26953.7449465017,1457138.77498905
135.487077534791,1.49755257267389,-0.00109574093979524,-0.00558957448762078,-1.59026948046097,-0.330629123711467,-0.00497448113106573,2.92755719778561,2.88966669937268,2.99598594977175,2.88968328367781,0.072528923595726,0.370775773841379,-0.270968124788921,0.0717081373253532,0.377714017071374,-0.266537853017267,721309.26040357,711327.460303982,26975.6618286569,1459612.38253621
135.58648111332,1.50188674523165,-0.00109229644879802,-0.00559787823377806,-1.59586175757319,-0.331340220534264,-0.00496762353505143,2.93000851167164,2.89225757184641,2.99834365078149,2.89227404347911,0.0726405371185488,0.372444996060183,-0.271973439364113,0.0718223289488716,0.379375666813797,-0.267539724286254,722530.051659748,712568.574956992,26997.5947965972,1462096.22141334
135.685884691849,1.50624090586249,-0.00108879002702832,-0.00560586037620952,-1.60148008382501,-0.332055891126661,-0.00496037412024649,2.93247087559728,2.89486244951313,3.00071377521014,2.8948788100748,0.0727524103345563,0.374124187701195,-0.272984171961423,0.0719368398798127,0.381046827757133,-0.268547262037558,723755.564711907,713815.243604794,27019.5438503226,1464590.35216702
135.785288270378,1.51061507155297,-0.00108522137033196,-0.00561351199669942,-1.60712447640952,-0.332776149565128,-0.00495272790858739,2.9349443236181,2.89748138262864,3.0030963595189,2.89749763370444,0.0728645421629056,0.375813368205879,-0.274000328336049,0.072051669341933,0.382727512998148,-0.269560478469637,724985.825431189,715067.500512861,27041.5089898331,1467094.83493388
135.884691848907,1.51500925561188,-0.00108159017173989,-0.00562082400780396,-1.61279494758361,-0.333501009195713,-0.00494467989474361,2.93742888840184,2.90011442013363,3.0054914387335,2.90013056329268,0.0729769314473671,0.37751255532121,-0.275021913204063,0.0721668164856106,0.384417733867464,-0.270579384842373,726220.859464366,716325.37978942,27063.4902151286,1469609.72946891
135.984095427435,1.5194234674106,-0.00107789614014603,-0.00562778718470738,-1.61849150433798,-0.334230482638956,-0.00493622511737024,2.93992460146398,2.90276160888553,3.00789904666182,2.90277764568109,0.0730895769576026,0.379221764962936,-0.276048930174573,0.0722822803731736,0.386117499852418,-0.271603991415918,727460.692273795,717588.91520165,27085.4875262092,1472135.09500165
136.083499005964,1.52385771246048,-0.0010741389819291,-0.00563439213244104,-1.62421414848779,-0.3349645817392,-0.00492735859260499,2.94243149285417,2.90542299431692,3.01031921559085,2.90543892628656,0.0732024773853865,0.38094101125974,-0.27708138176527,0.0723980599907906,0.387826818583757,-0.272634307459446,728705.349072167,718858.140325485,27107.5009230749,1474670.99032073
136.182902584493,1.52831199223767,-0.00107031841047895,-0.00564062930195295,-1.62996287644828,-0.335703317555734,-0.00491807535142672,2.9449495912564,2.908098620019,3.01275197637581,2.90811444868477,0.0733156313446816,0.382670306461586,-0.278119269355496,0.0725141542404059,0.38954569577476,-0.273670341207467,729954.854836294,720133.088443733,27129.5304057256,1477217.47368575
136.282306163022,1.5327863041122,-0.0010664341443508,-0.00564648898643847,-1.63573767914067,-0.336446700336905,-0.00490837043476007,2.94747892392146,2.91078852776419,3.01519735837029,2.91080425463281,0.0734290373701982,0.384409660903855,-0.279162593165135,0.0726305619398649,0.391274135180298,-0.274712099837721,731209.23428868,721413.792546657,27151.5759741614,1479774.6028095
136.381709741551,1.53728064125136,-0.00106248590834578,-0.00565196132284593,-1.6415385418662,-0.337194739498656,-0.00489823889955313,2.95001951664345,2.91349275741325,3.01765538939823,2.91350838397626,0.0735426939163757,0.386159082957579,-0.280211352227099,0.0727472818209654,0.39301213855119,-0.275759589443778,732468.511887328,722700.285305514,27173.6376283822,1482342.43482122
136.48111332008,1.54179499249508,-0.00105847343738102,-0.00565703629821675,-1.64736544414596,-0.337947443606483,-0.00488767583536855,2.95257139373964,2.91621134668066,3.02012609572592,2.91622687441459,0.073656599356477,0.387918578966106,-0.281265544352934,0.0728643125252318,0.394759705583496,-0.276812815002226,733732.711816535,723992.599014071,27195.7153683882,1484921.02619899
136.580516898608,1.54632934257183,-0.00105439644593744,-0.00566170369773899,-1.65321835998228,-0.338704820311128,-0.00487667625249974,2.9551345777279,2.91894433246789,3.02260950176412,2.91895976283444,0.073770751978953,0.389688153353392,-0.282325166183651,0.0729816526263094,0.396516833934852,-0.277871780407234,735001.857918564,725290.765886284,27217.8091941792,1487510.43299903
136.679920477137,1.55088367133929,-0.00105025469756387,-0.00566595322279833,-1.65909725691222,-0.33946687642134,-0.0048652353435137,2.95770908999322,2.92169174771355,3.02510563066717,2.92170708215972,0.0738851499926704,0.391467808236653,-0.283390212996075,0.0730993005759921,0.398283519049586,-0.278936488311595,736275.973815914,726594.817332919,27239.9191057552,1490110.71025459
136.779324055666,1.55545795441435,-0.00104604793172061,-0.00566977436691437,-1.6650020967833,-0.34023361778041,-0.00485334821268282,2.96029494998257,2.92445362459414,3.02761450359035,2.92446886455238,0.073999791519172,0.393257543746739,-0.284460678857862,0.0732172547587535,0.400059754257576,-0.280006940243891,737555.082750944,727904.784685162,27262.0451031164,1492721.91253922
136.878727634195,1.56005216272585,-0.00104177590180108,-0.00567315648061722,-1.67093283519402,-0.341005049296532,-0.00484101002012584,2.96289217557462,2.92722999279421,3.03013614002131,2.92724513968261,0.0741146745953184,0.395057357798607,-0.285536556512123,0.0733355134620192,0.401845530661573,-0.281083136511498,738839.207650461,729220.698793986,27284.1871862626,1495344.09363071
136.978131212724,1.56466626251194,-0.00103743836751107,-0.00567608875894727,-1.67688942148576,-0.341781174910235,-0.0048282159558022,2.96550078296128,2.93002087979689,3.03267055766462,2.93003593501929,0.0742297971716975,0.396867246088666,-0.286617837373724,0.0734540748810534,0.403640837112575,-0.282165076192078,740128.371096846,730542.590090039,27306.3453551938,1497977.30654208
137.077534791252,1.56930021524191,-0.00103303509527619,-0.00567856024275817,-1.68287179864145,-0.342561997573251,-0.004814961243493,2.96812078661679,2.93282631082073,3.03521777240647,2.93284127576689,0.0743451571118477,0.398687202053364,-0.287704511506686,0.0735729371178294,0.405445660170944,-0.283252757110125,741422.595315838,731870.488562607,27328.5196099102,1500621.60348835
